cluster index	parent mass	RTMean	component	#Scan#	Compound_Name
89161	511.2893175972511	8.993588	2370		
93203	511.2894224597687	9.308729	1947		
92339	511.2895432773877	9.235357	1947		
91081	511.2896679622441	9.1485195	-1		
73338	511.2905561851893	7.2747235	-1		
123940	511.303107554832	11.137503	-1		
104041	511.3035509133806	9.974113	1526		
97906	511.3036151591551	9.592092	-1		
101273	511.30392660358353	9.920935	1526		
112542	511.30441910704377	10.554268	4942		
85730	511.3093390979376	8.627481	156		
54622	511.32680934039934	5.77358	164		
56227	511.3271791421556	6.0068965	164		
129058	511.36053302170114	11.437404	-1		
113173	511.36584825235707	10.605108	-1		
110553	511.38352545683335	10.41936	78		
82420	511.4216229543416	8.26869	308		
68170	511.6498514846482	6.815366	164		
47090	511.7638120112823	5.237411	2758		
57287	511.8289067056994	6.006513	1071		
121470	511.8814772740377	11.013205	1422		
130505	512.1551320661613	11.456634	2116		
88837	512.2121177369893	8.932426	-1		
24463	512.2467894672654	3.4781609	-1		
47119	512.2656194124125	5.2325816	2758		
32246	512.2855921746687	4.1357408	2541		
52066	512.2863764095017	5.602368	2374		
122166	512.301805608627	11.036614	10098		
135453	512.3070901619628	11.656165	-1		
85782	512.3120103841742	8.629947	156		
30609	512.319099460014	3.997199	553		
70017	512.3218719890941	6.976071	2541		
138555	512.3387065322775	11.79609	-1		
118686	512.3463999011217	10.835046	8539		
100644	512.3578035518298	9.847452	21	100644.0	Spectral Match to Lyso-PAF C-18 from NIST14
99258	512.3579766910823	9.747835	21		
107874	512.3717365720729	10.2910595	51	107874.0	Spectral Match to Lyso-PAF C-18 from NIST14
116622	512.3781855809136	10.76263	15		
114137	512.3786247708526	10.61867	15		
128411	512.3942999723128	11.394135	1552		
136777	512.3953184812608	11.722304	-1		
124309	512.4146267076766	11.145685	78		
110641	512.4150731262911	10.43043	-1		
113114	512.4152278993648	10.607662	78		
121029	512.415332010311	10.905973	78		
115143	512.415280146929	10.717637	78		
118127	512.4153630752025	10.853732	78		
141002	512.4321765231497	11.898962	-1		
135801	512.4323426012339	11.6952505	6577		
130662	512.4323496422002	11.466515	205		
127381	512.4785234287198	11.323486	3013		
119069	512.5033644768421	10.882076	-1		
46968	512.7666249814151	5.237509	2758		
59216	512.9852815758092	6.1500034	555		
60575	512.9854024911408	6.2412686	555		
68287	512.985450252774	6.8233986	-1		
86443	513.1540329411876	8.708244	11057		
111221	513.154261014694	10.456888	107		
109627	513.1543028251682	10.368858	107		
22390	513.1593464047659	3.333369	5587		
116679	513.1900154720859	10.776641	107		
103169	513.1902382193208	10.011945	5717		
114965	513.1904489606338	10.658049	107		
99906	513.1905478543271	9.793682	5717		
127279	513.1906303419033	11.318783	107		
73287	513.1932413647867	7.2726374	-1		
43221	513.2078113104952	4.9683366	3623		
126456	513.2246145601432	11.29355	-1		
131945	513.2250619654981	11.445006	76		
108988	513.2268784388458	10.321831	3312		
104174	513.266682016492	10.047968	165		
72787	513.266987518326	7.2209663	-1		
107296	513.302759149685	10.276498	-1		
110782	513.3042851942059	10.444116	-1		
102306	513.3049734695314	9.950943	315		
96432	513.3052062288037	9.544211	-1		
88503	513.3053815853849	8.876204	75		
94689	513.3054150981043	9.400967	315		
80775	513.3056300593053	8.138675	75		
86079	513.3054564590174	8.689488	-1		
87383	513.3055176197144	8.785302	75		
82449	513.3055695158915	8.266782	75		
138442	513.3182240716109	11.755572	-1		
142631	513.3185247058321	11.886066	1254		
127927	513.3188479967156	11.389357	3526		
96819	513.3192504583762	9.601761	1526		
100848	513.321281501207	9.863842	98		
46393	513.3282195891568	5.1974535	308		
121006	513.3551467204942	11.024287	726		
120074	513.3552014309231	10.967782	726		
128936	513.3561033062136	11.443599	-1		
142360	513.375634107806	11.944669	-1		
126837	513.3762479275615	11.28914	8541		
135597	513.3889599195641	11.6905985	-1		
140978	513.3921733877789	11.899388	-1		
136011	513.4343058172219	11.679458	-1		
130868	513.4632014840171	11.475757	-1		
140305	513.4644098979225	11.880293	-1		
57230	513.7119845721647	5.997585	-1		
57333	513.8048655777742	6.0065594	90		
76241	514.1341556375962	7.567067	2500		
113724	514.1615878741384	10.558317	107		
128705	514.1711185978029	11.347304	3218		
119143	514.1970699890186	10.89008	-1		
88074	514.255999761597	8.839219	-1		
72790	514.2699212937558	7.2180905	-1		
87912	514.279811350469	8.821048	-1		
141137	514.2865039631973	11.921679	1186		
95562	514.2927078163701	9.501933	34		
85038	514.3009970684296	8.554744	1059		
124979	514.3012478621866	11.173547	-1		
57385	514.3062811187309	6.006748	90		
87717	514.3089052431277	8.799049	-1		
111184	514.3121246018303	10.460671	-1		
67780	514.321905760902	6.7849565	1028		
75569	514.3219663832991	7.4839864	1028		
109348	514.3275535714974	10.361095	647		
118661	514.3432654750591	10.862225	8539		
67398	514.3482169772283	6.800817	2140		
68751	514.348396807924	6.8647733	308		
121600	514.3573167992461	11.012273	2810		
85872	514.3574898902567	8.645617	890		
86834	514.3575252770838	8.696306	769		
81317	514.3581189443967	8.17608	299		
82842	514.3581548107848	8.2830715	152		
102426	514.3735008448376	9.955385	21		
113386	514.3736670186333	10.579365	-1		
119268	514.3748645811548	10.922835	78		
102475	514.3943508193158	10.000226	78		
112654	514.3946036875609	10.466385	78		
105741	514.3946215511888	10.15686	78		
124276	514.4101689670397	11.160688	8440		
117346	514.4217028240413	10.829013	625		
119288	514.4217675162946	10.901358	3194		
3500	514.5306544999821	0.7674816	316		
1195	514.5307074826062	0.6174081	316		
60576	514.6370568591113	6.2391763	225		
59174	514.6370652376056	6.159161	225		
61058	515.116092804411	6.2802453	-1		
4305	515.1444206222797	0.8501844	1075		
85037	515.1696928694887	8.604025	-1		
116412	515.1698229562091	10.761417	923		
89949	515.1697493895464	9.022261	2435		
93451	515.1697525140673	9.338602	6564		
86049	515.1698231414784	8.669236	2435		
115220	515.1698202968464	10.68341	107		
118772	515.1700270217453	10.847236	923		
25303	515.173982356449	3.5638318	-1		
43611	515.1907499144705	5.0068355	-1		
116461	515.205942167773	10.780746	923		
112304	515.205948630671	10.531604	923		
119241	515.206100102882	10.896435	923		
97925	515.2061723060564	9.667552	-1		
122621	515.2061829177331	11.048434	923		
142605	515.2062252029368	11.955835	-1		
86777	515.2247475522682	8.718102	-1		
109692	515.2405603957843	10.387616	-1		
93123	515.2431601161956	9.286701	76		
98530	515.2439894599247	9.700402	76		
102957	515.2442016302773	9.971947	11766		
56561	515.2483088197017	5.9453993	598		
54561	515.2483090466106	5.7720904	598		
85709	515.261813061743	8.629956	-1		
87150	515.2623357976286	8.741183	3134		
89088	515.2624185377864	8.982402	-1		
90496	515.262660329847	9.1050205	-1		
91655	515.2628013324708	9.153175	3134		
78922	515.2630534723372	7.8275585	-1		
56340	515.2691062689144	5.921086	1873		
95677	515.299067031647	9.499059	2232		
85687	515.3016086223275	8.618938	-1		
113082	515.3183311711857	10.615706	-1		
105377	515.3208560906297	10.186325	10		
100021	515.3208084877438	9.795144	-1		
125755	515.3345276828109	11.174882	-1		
122912	515.3548631552261	11.12637	-1		
128145	515.3549470183867	11.354334	-1		
125123	515.3550620469575	11.186457	-1		
111569	515.3569873300677	10.490555	78	111569.0	Spectral Match to p-tert-Octylphenol heptaglycol ether from NIST14
108951	515.3664982118959	10.333933	78		
82866	515.3672951708113	8.304834	3528		
130810	515.371149579006	11.531747	-1		
142219	515.3710997252547	11.918034	923		
136315	515.3713169217928	11.732335	-1		
115050	515.3721556942005	10.659434	-1		
53267	515.3801852104804	5.676392	2284		
134384	515.391480881353	11.594208	3134		
126285	515.3920321058843	11.278941	-1		
105577	515.3979543811303	10.157063	625		
139937	515.443108602496	11.856096	7665		
100896	515.7993662092275	9.866881	1331		
135610	515.8645372139982	11.670557	229		
70053	516.1860799883849	6.9794493	709		
45292	516.1949743723865	5.1100707	357		
38067	516.1957556594454	4.5506845	357		
40021	516.195850650333	4.706102	357		
41652	516.1959120399505	4.83977	357		
81868	516.2080549112028	8.208935	5588		
93041	516.2438841757706	9.295143	-1		
97504	516.2467455575073	9.684681	405		
85711	516.264567041844	8.629521	-1		
57359	516.2822347494623	6.0068874	-1		
141172	516.2842938073902	11.915786	-1		
65335	516.3009051587854	6.572351	3547		
60187	516.3009258919162	6.248759	15		
54165	516.30118064772	5.7439985	5056		
34346	516.3011920850244	4.2746544	191		
101170	516.3021338346698	9.873013	49		
132143	516.3076273468212	11.5147705	-1		
96146	516.3082693696701	9.538829	34		
97684	516.3083704583203	9.646476	34		
58630	516.3141702811903	6.0913644	164		
65118	516.3374682417503	6.530506	299		
58786	516.3375037632538	6.105431	890		
91275	516.3528612322484	9.159268	3528		
59255	516.3642446520261	6.1531177	2284		
122935	516.3656968243008	11.089157	-1		
69783	516.3738657853143	7.0000887	1464		
85023	516.3738987779777	8.550609	141		
71778	516.373980687679	7.1006627	294		
106528	516.3890447226518	10.188925	21		
105345	516.3891694888965	10.126171	21		
105888	516.4007576223731	10.157958	625		
137939	516.4036332202594	11.75696	-1		
140266	516.4255241682343	11.878409	-1		
142070	516.4748529782161	11.871393	-1		
1254	516.528610048111	0.61766845	316		
120034	516.8540388239608	10.9367075	229		
18332	517.1338421317175	2.916053	938		
69981	517.1488863928865	6.9797187	68		
67559	517.1491113231837	6.765625	-1		
89702	517.14932966932	9.019948	651		
86829	517.1498282736341	8.725631	651		
17074	517.1550057798596	2.7552295	176	17074.0	NCGC00380462-01!5,7-dihydroxy-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-8-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one
86106	517.17712127926	8.666377	651		
7859	517.1772948725479	1.1438123	3381		
4976	517.1776504297125	0.9021253	3381		
115154	517.1781861839335	10.675587	107		
91186	517.1785384961806	9.149794	651		
77833	517.1846594976114	7.7657833	68		
83921	517.1852369458912	8.447574	512		
87030	517.1853166564694	8.788401	1256		
89465	517.1852880560982	9.015257	1256		
114644	517.1853463432927	10.5909195	-1		
116964	517.1853566008912	10.800014	154		
107734	517.1853474827634	10.28846	8054		
105015	517.1853612685228	10.087238	3144		
105800	517.1853613687571	10.160384	3144		
98657	517.1853781029347	9.704155	-1		
119663	517.1854068957014	10.875479	3245		
101882	517.185436774704	9.92957	9147		
109949	517.1854710170553	10.373904	3144		
71949	517.1855662410322	7.132888	68		
70505	517.1860687543224	7.0263886	68		
28259	517.1920664323802	3.7949748	6770		
25891	517.2017261797115	3.6732113	2154		
24432	517.202115798095	3.4790037	2154		
118937	517.2125180449784	10.898855	923		
112570	517.2126708374025	10.541617	923		
83470	517.222139376684	8.377226	6383		
101492	517.2258205861083	9.911635	-1		
16591	517.2324306850818	2.7022016	-1		
130752	517.2417118736113	11.48383	-1		
71934	517.242524062172	7.120736	-1		
108637	517.2558344718851	10.33161	9147		
16061	517.2612704485475	2.6083145	10223		
85691	517.2666938630884	8.632276	-1		
39065	517.2852423521698	4.6319714	762		
123851	517.2936211337227	11.110103	-1		
106431	517.3141506490774	10.237952	-1		
43330	517.3214731517334	4.9388785	78		
83047	517.3225718919265	8.322465	-1		
68182	517.3265718414182	6.811777	164		
116554	517.3330606653067	10.7668915	-1		
114544	517.333851839709	10.6215	-1		
104513	517.3363679920355	10.0694065	-1		
140459	517.3497354608979	11.867764	-1		
135915	517.3500376186713	11.674716	-1		
130038	517.3500712225385	11.438725	-1	130038.0	methyl 2,4,10-triacetyloxy-5,9-dihydroxy-1,4a-dimethyl-7-propan-2-yl-2,3,4,9,10,10a-hexahydrophenanthrene-1-carboxylate
132493	517.3500907899771	11.509627	-1		
139067	517.3699272203178	11.815689	-1		
137050	517.3700286602098	11.733398	-1		
126467	517.3701137778515	11.266417	-1		
134321	517.3701200884079	11.58755	-1		
124329	517.3703519319915	11.132134	-1		
131310	517.3705311788865	11.469537	-1		
119950	517.3707460111739	10.906417	-1		
121952	517.3707404366619	10.988549	-1		
117119	517.3708353515883	10.825353	-1		
113750	517.3713529817262	10.682426	-1		
133397	517.3879539770363	11.54775	396		
141221	517.3881690669756	11.901494	-1		
128059	517.3881760218349	11.371106	3245		
129969	517.38842026182	11.457405	-1		
118167	517.3895263109143	10.850676	3245		
111385	517.3897196527453	10.487647	3245		
133441	517.4339706835852	11.569245	-1		
86616	518.1526715422007	8.732806	651		
34488	518.1651495929409	4.304336	1965		
36164	518.1652353976796	4.438489	1965		
32486	518.1653152002212	4.139074	1965		
48083	518.1867080529535	5.311724	1773		
107854	518.1889951539348	10.291431	8054		
120411	518.1905043728276	10.951534	-1		
24441	518.2050362521203	3.4784193	2154		
12496	518.2078227734829	2.0126772	3645		
112697	518.2157969971285	10.538329	923		
119095	518.2158614690956	10.894783	923		
53719	518.222943102424	5.710349	-1		
83296	518.2251930956805	8.37432	6383		
40258	518.2804350619454	4.723363	459		
45788	518.2804849451794	5.1610217	959		
53360	518.2972573991107	5.696817	1266		
58316	518.3167136084968	6.0693717	124		
49718	518.3167694220105	5.448136	555		
47637	518.3168350268272	5.2830095	15		
36079	518.3168710208216	4.4214315	1132		
45600	518.3172845776936	5.1563783	2718		
108836	518.32063214744	10.313532	724	108836.0	Spectral Match to 1-Hexadecanoyl-sn-glycero-3-phosphocholine from NIST14
105488	518.3238374809011	10.098989	34	105488.0	PC(18:3/0:0); [M+H]+ C26H49N1O7P1
87631	518.3239819049201	8.7993145	34	87631.0	PC(18:3/0:0); [M+H]+ C26H49N1O7P1
103476	518.3240853740633	9.987155	34	103476.0	PC(18:3/0:0); [M+H]+ C26H49N1O7P1
100479	518.3242811949482	9.887653	34	100479.0	PC(18:3/0:0); [M+H]+ C26H49N1O7P1
43287	518.3247188984612	4.973925	8		
64266	518.3341541260119	6.4957323	124		
60972	518.3345473077209	6.26172	164		
109529	518.3393484415258	10.387356	689		
43572	518.3531201746362	5.000112	78		
40822	518.3532825668171	4.7446194	78	40822.0	C23 3a, 7b_kojic acid [CCS=212.06292724609375]
52913	518.353357632255	5.653527	78		
117066	518.3559830050399	10.78496	724		
130965	518.3684589142805	11.474792	10595		
124648	518.3725190505517	11.143373	10595		
118825	518.3738671518795	10.893372	3134		
141100	518.4042380732806	11.840437	2281		
130942	518.4043809515305	11.470381	1000		
110047	518.404761844077	10.400693	21		
137380	518.4195311844461	11.743979	-1		
129490	518.4928090606086	11.4450445	9207		
134755	518.492865371457	11.636638	9207		
135781	518.492919832214	11.691096	9207		
137682	518.4930095701362	11.743224	9207		
127830	518.5293219758106	11.350091	1732		
126031	518.52933431284	11.264618	1732		
130432	518.5294888859681	11.434257	1732		
51136	519.1131201819446	5.5279455	2146		
73938	519.1257409381244	7.322554	-1		
75692	519.1260804181295	7.4987035	-1		
126872	519.138567687415	11.291701	95		
141603	519.1385930484741	11.931116	95		
76306	519.164233029052	7.569163	4199		
111496	519.1644680537343	10.476011	154		
107269	519.1645631118456	10.247018	-1		
75318	519.1646483438113	7.452761	4199		
80753	519.1648009791987	8.0612	-1		
26629	519.1703116663033	3.7018933	-1		
141890	519.1779398098107	11.933783	-1		
138774	519.1779584849081	11.803087	-1		
70556	519.1918593461279	7.0153985	1706		
71950	519.1921724523789	7.13446	1706		
98143	519.196077563711	9.65328	405		
76596	519.1990963870601	7.595121	-1		
75481	519.1994100800291	7.499011	-1		
60423	519.1994586459891	6.240144	-1		
113785	519.200941731791	10.596672	1128		
121857	519.2010764064997	10.955374	1128		
80265	519.2010834046258	8.021758	5128		
95904	519.2010922114276	9.538323	1111		
92152	519.2011778042835	9.217307	1111		
106969	519.2012026419505	10.266462	4500		
91113	519.2012897087714	9.17342	-1		
47851	519.2064028446237	5.301674	271		
41535	519.2065379312762	4.8247385	271		
85046	519.2574232134957	8.5677185	7149		
126485	519.2717420610368	11.276567	-1		
67602	519.276966615471	6.7875447	-1		
70680	519.2937990574502	7.035108	8		
68779	519.2949683139421	6.870054	8		
120402	519.3097548052593	10.974751	1128		
37816	519.3122602590348	4.542395	78	37816.0	C23 3a, 7b_kojic acid [CCS=212.06292724609375]
85515	519.3137016139661	8.616529	5675		
82731	519.3138988292371	8.283803	-1		
91026	519.3178615109179	9.151841	1713		
108927	519.3277571851501	10.328529	724	108927.0	Spectral Match to 1-Hexadecanoyl-sn-glycero-3-phosphocholine from NIST14
99976	519.3278841798527	9.828101	1910	99976.0	PC(18:2/0:0); [M+H]+ C26H51N1O7P1
102167	519.3281442923856	9.899492	2232	102167.0	Massbank:PR310844 LPC 18:2
113859	519.3294069668193	10.631163	-1		
115342	519.329421114089	10.678495	-1		
105736	519.3501279401805	10.154724	-1		
108789	519.3503524953336	10.293777	3134		
99119	519.3510574952458	9.717443	1066		
133158	519.3670361183448	11.511089	-1		
129889	519.3678470442347	11.443527	527	129889.0	PC(18:2/0:0); [M+H]+ C26H51N1O7P1
117025	519.3763762435351	10.804475	3134		
131334	519.3808891150644	11.483159	-1		
130709	519.4040058831312	11.482385	-1		
139846	519.449827092718	11.851938	-1		
44827	519.761266020414	5.092206	2758		
100284	519.85309322816	9.775396	1066		
32453	520.134803480642	4.1331306	-1		
126883	520.1391828102729	11.292292	95		
120712	520.2044579629155	10.958669	1128		
106650	520.2045273354817	10.248332	4500		
56270	520.2317599950939	5.9215384	-1		
102135	520.2670430958813	9.932019	647		
128870	520.269381633645	11.400775	1866		
122159	520.2705382552448	11.10211	-1		
60227	520.2752196027358	6.2166815	1862		
29345	520.2961199145383	3.8785598	78		
33775	520.2961840770421	4.243619	78	33775.0	C23 3a, 7b_kojic acid [CCS=212.06292724609375]
28299	520.2962237334518	3.8112555	78		
74839	520.3260139338983	7.391793	1676		
100728	520.3299635566063	9.878464	2232	100728.0	PC(18:2/0:0); [M+H]+ C26H51N1O7P1
40987	520.3322976142416	4.782412	78	40987.0	C23 3a, 7b_kojic acid [CCS=212.06292724609375]
27321	520.3323347548148	3.7305698	102		
38110	520.3323417072195	4.56962	78	38110.0	C23 3a, 7b_kojic acid [CCS=212.06292724609375]
40607	520.3323629653231	4.727241	78	40607.0	C23 3a, 7b_kojic acid [CCS=212.06292724609375]
47248	520.3324210070318	5.253841	769		
35360	520.3324754990824	4.349031	78	35360.0	C23 3a, 7b_kojic acid [CCS=212.06292724609375]
43743	520.3324979756663	4.9869256	78	43743.0	C23 3a, 7b_kojic acid [CCS=212.06292724609375]
32066	520.3325222197478	4.1385427	769		
118611	520.3365405701771	10.870584	-1		
106670	520.3394400655944	10.190488	34	106670.0	PC(18:2/0:0); [M+H]+ C26H51N1O7P1
108360	520.3394863765442	10.270217	34	108360.0	PC(18:2/0:0); [M+H]+ C26H51N1O7P1
105697	520.339597774909	10.12732	34	105697.0	PC(18:2/0:0); [M+H]+ C26H51N1O7P1
104511	520.3396619580062	10.086422	34	104511.0	PC(18:2/0:0); [M+H]+ C26H51N1O7P1
110100	520.3398370854336	10.374837	34	110100.0	PC(18:2/0:0); [M+H]+ C26H51N1O7P1
115585	520.3477329850455	10.673382	507		
41465	520.3483372378856	4.8038974	443		
40000	520.3486268586312	4.7221193	443		
36897	520.350281512327	4.5524316	443		
105728	520.3544218809053	10.154912	-1		
105091	520.3614320370937	10.073169	2270		
109911	520.3624271515255	10.395211	9954		
100224	520.3631214464109	9.791172	601		
88893	520.3647148065512	8.940981	-1		
120923	520.3696333296105	11.007768	-1		
121465	520.3955196513882	11.016434	1422		
125915	520.3985437743204	11.23007	-1		
131014	520.4127912505878	11.492715	689		
124122	520.4204061674491	11.144956	894		
73327	520.6926874248072	7.2650123	-1		
58310	520.7945021827536	6.068665	2724		
47798	520.794942165359	5.2986245	225		
49584	520.795094241063	5.4259744	225		
6826	521.0229892310033	1.0824729	382		
27173	521.0939293207878	3.7773917	382		
20729	521.0947487161994	3.2499027	1548		
17190	521.0952275453109	2.76021	1548		
25784	521.0957138558007	3.6014612	382		
22954	521.0957234953966	3.3596327	1548		
116035	521.1178153134031	10.781759	258		
46629	521.1288064808632	5.194693	11418		
92564	521.1436462623972	9.2674675	5572		
103186	521.1439242481923	10.004935	-1		
81359	521.1571061470403	8.147899	76		
75323	521.1703901994813	7.44096	4199		
95770	521.1801742648237	9.4859295	-1		
104380	521.1802481727909	10.048077	-1		
106620	521.2102146086809	10.230833	4500		
99453	521.2165395004158	9.747412	3911		
89171	521.2165512926475	8.9762335	2858		
94574	521.2166047219766	9.455827	7038		
95552	521.2166077154366	9.508779	3911		
101677	521.2166159439832	9.901149	2784		
97912	521.2166195559868	9.668539	3911		
84360	521.216648750051	8.48878	946		
105816	521.216657250404	10.156695	-1		
85277	521.216721717249	8.561249	946		
82343	521.2167265015011	8.279016	7038		
48886	521.2222156745005	5.370636	1812		
40475	521.2223811855054	4.7386866	1596		
34362	521.2571398208286	4.292266	-1		
59401	521.2576047957398	6.2178984	-1		
44786	521.2643950509857	5.082184	2758		
119386	521.289304700403	10.903508	1459		
43141	521.2954821198174	4.967699	1652		
76285	521.3006065332526	7.5683317	2185		
115701	521.3078882016833	10.716722	-1		
82829	521.3089086235666	8.281036	5675		
122916	521.3224307210378	11.089442	327		
142840	521.3236583218902	11.949815	-1		
126481	521.3243986150635	11.2754135	-1		
111128	521.3269082625092	10.466876	98		
69715	521.3298376340474	6.979512	-1		
60662	521.3318635332313	6.2439895	4510		
130528	521.344078976564	11.458832	-1		
125017	521.3447110879292	11.167786	-1		
119665	521.344721577473	10.909819	7149		
109919	521.3455118196288	10.3819895	-1		
115544	521.3461210367744	10.710885	507		
142378	521.3808734937164	11.88898	3018		
125396	521.382917113086	11.182467	78		
137770	521.3976382897154	11.743115	-1		
127425	521.3982073807356	11.330426	-1		
133140	521.3980164245208	11.509093	3134		
134285	521.4289871779567	11.596646	-1		
17213	522.1815455080604	2.7756424	-1		
70320	522.2119489889623	6.998865	709		
89913	522.2127855996265	9.032304	-1		
100203	522.2576043301136	9.808501	3038		
17127	522.2663703811946	2.7791958	481		
107763	522.2827847180749	10.291108	647		
82543	522.2872823590055	8.254887	2185		
73957	522.2907011359767	7.3201556	1631		
136980	522.3214339952636	11.719516	-1		
38150	522.3381496425201	4.5694737	8		
67357	522.3423398774463	6.6676073	1676		
105423	522.3455481845313	10.141341	2232	105423.0	Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14
115429	522.354638001594	10.670811	34	115429.0	PC(0:0/18:1); [M+H]+ C26H53N1O7P1
113037	522.3549945680918	10.538738	-1	113037.0	PC(0:0/18:1); [M+H]+ C26H53N1O7P1
110881	522.35528149985	10.407736	34	110881.0	PC(0:0/18:1); [M+H]+ C26H53N1O7P1
38250	522.3634281449062	4.5902786	443		
36697	522.3634540315932	4.4636817	443		
112900	522.3754829161509	10.551044	78		
108484	522.3777982186391	10.314109	6980		
102027	522.3781707251939	9.941803	601		
119054	522.3782182320722	10.863239	-1		
127586	522.3784857240174	11.3586445	-1		
137631	522.3806506530864	11.745423	8710		
117964	522.3886518361046	10.821707	8585		
141980	522.4146799911224	11.913724	-1		
136129	522.4357704592016	11.690853	4078		
132035	522.435896153338	11.511157	-1		
140494	522.4360275173236	11.9556055	15		
126505	522.436184243797	11.27537	1497		
138837	522.4630305523739	11.809464	-1		
139068	522.4995947012972	11.868112	-1		
125719	522.5969169800977	11.220698	3155		
137930	522.5971181598246	11.77251	3155		
121462	522.8724172670662	11.01398	2810		
68177	523.000880509214	6.816367	164		
16092	523.0384925677672	2.6103003	382		
75931	523.1233798083244	7.530889	880		
47356	523.1421495590135	5.3138514	-1		
99427	523.1595418908332	9.75895	3604		
96833	523.1596197325907	9.610487	3604		
79492	523.1608678938729	7.942691	-1		
98397	523.1727168893361	9.700485	2471		
85917	523.1727891560075	8.630096	76		
100099	523.1730170009969	9.829731	-1		
96033	523.1728391180242	9.535452	-1		
88339	523.1729310047633	8.850305	-1		
85136	523.1731724600488	8.576082	-1		
106060	523.173361088705	10.182147	-1		
101854	523.1959820875408	9.918656	5914		
105571	523.1960059784266	10.1416025	5914		
49744	523.1962486234887	5.436399	6960		
62108	523.1962654840092	6.3457932	6960		
85009	523.2320733410694	8.544602	6040		
103661	523.2321369698788	10.039384	-1		
76950	523.2323809523695	7.6459007	6040		
45769	523.2362327002977	5.1624417	-1		
119499	523.2677303268081	10.894841	1488		
110729	523.2679399887447	10.5105	2209		
113305	523.2683059488634	10.5607	2209		
128979	523.2694133012089	11.39616	1255		
47630	523.2726300532986	5.285916	-1		
50850	523.2727562616373	5.4801297	-1		
25810	523.2739529400297	3.5978909	-1		
30338	523.2746274397006	3.9831636	465		
24710	523.283343714757	3.5000494	6568		
107697	523.2873197257128	10.271175	647		
73924	523.2925106001215	7.3246074	1631		
51120	523.3039339245844	5.5319834	-1		
59235	523.304075398219	6.1551213	124		
134813	523.3042002562984	11.597698	-1		
53958	523.3086901526455	5.671197	7149		
132847	523.3233484951417	11.473952	3249		
123331	523.3249293673632	11.103238	3249		
68156	523.3352799833175	6.816147	164		
79967	523.3457895818354	7.9876595	249		
57790	523.347435960796	6.0335937	4510		
105659	523.3475637462345	10.152431	2232	105659.0	Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14
110115	523.3590907718718	10.409756	-1		
137478	523.359780666719	11.77658	3018		
139737	523.3598847123792	11.838759	3018		
130873	523.3601162403012	11.4705715	3018		
112773	523.3603904705601	10.5402155	1000		
106643	523.3625442107182	10.227302	1000		
121480	523.3758750760059	11.012736	2810		
141446	523.3775985315035	11.898899	-1		
137235	523.4132742855702	11.737415	17		
138415	523.4356556231294	11.833821	17		
29646	523.761069956892	3.9208198	4892		
35894	523.7848624631728	4.4065146	-1		
111118	523.8044553848263	10.465978	1331		
123763	523.8618363619426	11.164823	229		
2580	524.1064810207446	0.69891316	382		
11364	524.1065997699706	1.8287293	382		
16751	524.1066151844651	2.726707	382		
17575	524.1066592106803	2.7887354	382		
18799	524.1760068506449	2.9477966	-1		
45863	524.2394289701865	5.1616797	-1		
43756	524.2491446711762	5.0242753	5369		
77256	524.261702790591	7.6754675	706		
79096	524.2617787592542	7.864816	706		
28621	524.283965376594	3.82905	110		
91019	524.285561546221	9.151761	2849		
130193	524.300945164158	11.470675	-1		
107181	524.3028084312024	10.303219	2113		
84898	524.3060920561443	8.485903	15		
100338	524.3214505953695	9.826507	98		
51853	524.3217616403717	5.586852	1676		
129665	524.3384175106098	11.37127	-1		
109201	524.3605197957949	10.355575	2232	109201.0	PC(0:0/18:0); [M+H]+ C26H55N1O7P1
110529	524.3606741379633	10.410606	2232	110529.0	Spectral Match to 1-Octadecanoyl-sn-glycero-3-phosphocholine from NIST14
114316	524.3616115795419	10.6108465	1839		
130721	524.3644318918015	11.471851	-1		
118509	524.3708496572715	10.8505945	34	118509.0	Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14
116113	524.3709254696777	10.739798	34	116113.0	PAF C-16-d4
122693	524.3716699493507	11.035464	34	122693.0	Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14
98269	524.3733301228718	9.698198	1512	98269.0	Phenylalanine_Dehydrolithocholicacid (known isomers: 0; isobaric peaks in run: 1)
120166	524.3938925330924	10.943544	-1	120166.0	Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14
107831	524.4077088251577	10.2904215	51	107831.0	Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14
115655	524.4093644262745	10.691864	3116		
132680	524.4511834639856	11.558229	-1		
137844	524.4512133584271	11.77639	78		
139880	524.4515034010203	11.852746	78		
127129	524.4515863901999	11.351684	-1		
68197	524.6527797083118	6.816537	164		
47123	524.7496865332281	5.240204	-1		
58625	524.8270510922576	6.0911803	164		
112885	524.8515492719683	10.54936	229		
68242	524.987220024047	6.8176146	164		
3978	525.1211833654505	0.82881355	-1		
